date,value
2025-05-26,2578.89
2025-05-31,2600.17
2025-06-05,2517.27
2025-06-10,2501.03
2025-06-15,2516.15
2025-06-20,2500.47
2025-06-25,2541.36
2025-06-30,2516.15
2025-07-05,2618.1
2025-07-10,2595.69
2025-07-15,2685.87
2025-07-20,2681.95
2025-07-25,2621.46
2025-07-30,2597.37
2025-08-04,2583.37
2025-08-09,2657.31
2025-08-14,2671.87
2025-08-19,2636.02
2025-08-24,2638.82
2025-08-29,2386.2
2025-09-03,2326.82
2025-09-08,2320.1
2025-09-13,2299.38
2025-09-18,2252.33
2025-09-23,2220.4
2025-09-28,2232.16
2025-10-03,2224.88
2025-10-08,2224.88
2025-10-13,2265.77
2025-10-18,2252.89
2025-10-23,2270.25
2025-10-28,2280.89
2025-11-02,2226.56
2025-11-07,2241.68
2025-11-12,2304.98
2025-11-17,2251.2
2025-11-22,2254.57
2025-11-27,2259.05
2025-12-02,2290.97
2025-12-07,2289.29
2025-12-12,2282.57
2025-12-17,2302.18
2025-12-22,2289.85
2025-12-27,2283.13
2026-01-01,2252.89
2026-01-06,2286.49
2026-01-11,2267.45
2026-01-16,2260.17
2026-01-21,2283.69
2026-01-26,2188.47
2026-01-31,2167.74
2026-02-05,2180.07
2026-02-10,2173.35
2026-02-15,2149.26
2026-02-20,2149.26
2026-02-25,2155.98
2026-03-02,2083.72
2026-03-07,2094.93
2026-03-12,2121.81
2026-03-17,2181.19
2026-03-22,2140.86
2026-03-27,2121.81
2026-04-01,2129.65
2026-04-06,2098.85
2026-04-11,2091.56
2026-04-16,2090.44
2026-04-21,2067.48
2026-04-26,2078.68
2026-05-01,2243.36
2026-05-06,2237.76
2026-05-11,2266.33
2026-05-16,2256.25
2026-05-21,2176.71
2026-05-26,2177.83
2026-05-31,2194.07
2026-06-05,2154.3
2026-06-10,2139.74
2026-06-15,2120.69
2026-06-20,2056.84
2026-06-25,2081.48
2026-06-30,2100.53
2026-07-05,2147.02
2026-07-10,2142.54
2026-07-15,2231.04
2026-07-20,2273.05
2026-07-25,2266.33
2026-07-30,2378.92
2026-08-04,2269.69
2026-08-09,2246.16
2026-08-14,2234.96
2026-08-19,2314.5
2026-08-24,2321.78
2026-08-29,2184.55
2026-09-03,2169.98
2026-09-08,2144.78
2026-09-13,2169.98
2026-09-18,2159.9
